"id"	"location.id"	"x"	"y"	"period"	"col.date"	"date"	"col.time"	"time"	"depth.cat"	"depth"	"swp"	"swc"
821	183	240	409	"mar.2016"	42443	"3/14/2016"	0.454861111	"10:55"	"shallow"	15.5	-0.1	36.81744286
822	184	232	428	"feb.2015"	42062	"2/27/2015"	0.495139	"11:53"	"shallow"	17	-0.41	39.02659308
823	184	232	428	"mar.2015"	42087	"3/24/2015"	0.561806	"13:29"	"shallow"	14	-0.54	33.4195551
824	184	232	428	"apr.2015"	42101	"4/7/2015"	0.566667	"13:36"	"shallow"	16	-0.47	36.13437289
825	184	232	428	"mar.2016"	42444	"3/15/2016"	NA	NA	"shallow"	NA	-0.94	35.53932755
826	185	214.5	414.5	"feb.2015"	42062	"2/27/2015"	0.493056	"11:50"	"shallow"	17	0	44.230554
827	185	214.5	414.5	"mar.2015"	42087	"3/24/2015"	0.564583	"13:33"	"shallow"	15	-0.4	39.17270301
828	185	214.5	414.5	"apr.2015"	42100	"4/6/2015"	0.509722	"12:14"	"shallow"	15	-0.2	41.32009659
829	185	214.5	414.5	"apr.2015"	42101	"4/7/2015"	0.569444	"13:40"	"shallow"	17	-0.41	38.94171779
830	185	214.5	414.5	"mar.2016"	42445	"3/16/2016"	0.491666667	"11:48"	"shallow"	15	-0.19	39.1045991
831	186	204	436	"feb.2015"	42062	"2/27/2015"	0.490972	"11:47"	"shallow"	17	0	44.6468853
832	186	204	436	"mar.2015"	42087	"3/24/2015"	0.569444	"13:40"	"shallow"	15	-0.42	37.50379593
833	186	204	436	"apr.2015"	42101	"4/7/2015"	0.574306	"13:47"	"shallow"	16	-0.88	36.8139345
834	186	204	436	"mar.2016"	42443	"3/14/2016"	0.46875	"11:15"	"shallow"	16	-0.14	37.22894078
835	186.5	197	430	"apr.2015"	42109	"4/15/2015"	0.5	"12:00"	"shallow"	18	-0.39	37.54354081
836	187	191	419	"feb.2015"	42058	"2/23/2015"	0.529861	"12:43"	"shallow"	15	0	56.47331115
837	187	191	419	"mar.2015"	42086	"3/23/2015"	0.504861	"12:07"	"shallow"	17	-0.31	37.58227496
838	187	191	419	"apr.2015"	42100	"4/6/2015"	0.507639	"12:11"	"shallow"	16	-0.19	35.23294157
839	187	191	419	"mar.2016"	42443	"3/14/2016"	0.475	"11:24"	"shallow"	16	-1.16	32.50109505
840	188	177	439	"feb.2015"	42059	"2/24/2015"	0.527778	"12:40"	"shallow"	17	0	45.97198768
841	188	177	439	"mar.2015"	42087	"3/24/2015"	0.572222	"13:44"	"shallow"	16	0	36.89211151
842	188	177	439	"apr.2015"	42101	"4/7/2015"	0.576389	"13:50"	"shallow"	17	-0.38	37.22929131
843	188	177	439	"mar.2016"	42443	"3/14/2016"	0.477083333	"11:27"	"shallow"	16	-0.56	35.88210167
844	189	163	422.5	"feb.2015"	42059	"2/24/2015"	0.533333	"12:48"	"shallow"	15	-0.07	38.31065854
845	189	163	422.5	"mar.2015"	42090	"3/27/2015"	0.438889	"10:32"	"shallow"	17	-0.22	35.26838496
846	189	163	422.5	"apr.2015"	42101	"4/7/2015"	0.579167	"13:54"	"shallow"	17	-0.55	33.71871275
847	189	163	422.5	"apr.2015"	42101	"4/7/2015"	0.58125	"13:57"	"middle"	42	-0.2	33.22738386
848	189	163	422.5	"mar.2016"	42445	"3/16/2016"	0.495138889	"11:53"	"shallow"	15	-0.41	36.07760881
849	190	155	442.5	"feb.2015"	42061	"2/26/2015"	0.41875	"10:03"	"shallow"	16	-0.36	39.93177125
850	190	155	442.5	"mar.2015"	42087	"3/24/2015"	0.576389	"13:50"	"shallow"	14	-0.99	33.60733858
851	190	155	442.5	"apr.2015"	42101	"4/7/2015"	0.584028	"14:01"	"shallow"	17	-0.75	35.01154227
852	190	155	442.5	"mar.2016"	42443	"3/14/2016"	0.481944444	"11:34"	"shallow"	15	-0.71	33.488719
853	191	137.5	425	"feb.2015"	42058	"2/23/2015"	0.525	"12:36"	"shallow"	15	-0.05	38.39092316
854	191	137.5	425	"mar.2015"	42086	"3/23/2015"	0.501389	"12:02"	"shallow"	16	-0.16	38.11226314
855	191	137.5	425	"apr.2015"	42100	"4/6/2015"	0.505556	"12:08"	"shallow"	17	-0.3	35.87888982
856	191	137.5	425	"mar.2016"	42445	"3/16/2016"	0.497222222	"11:56"	"shallow"	15.5	-0.44	32.41272446
857	192	125	444	"feb.2015"	42061	"2/26/2015"	0.423611	"10:10"	"shallow"	17	-0.02	47.66818412
858	192	125	444	"mar.2015"	42087	"3/24/2015"	0.578472	"13:53"	"shallow"	15	-0.42	33.7378924
859	192	125	444	"apr.2015"	42101	"4/7/2015"	0.5875	"14:06"	"shallow"	16	-0.57	34.82661925
860	192	125	444	"mar.2016"	42443	"3/14/2016"	0.489583333	"11:45"	"shallow"	16	-0.64	30.28901734
861	193	116	423	"feb.2015"	42061	"2/26/2015"	0.427083	"10:15"	"shallow"	18	0	55.45333629
862	193	116	423	"mar.2015"	42087	"3/24/2015"	0.58125	"13:57"	"shallow"	18	0	49.98840714
863	193	116	423	"apr.2015"	42107	"4/13/2015"	0.382639	"9:11"	"shallow"	20	0	50.85913505
864	193	116	423	"mar.2016"	42445	"3/16/2016"	0.499305556	"11:59"	"shallow"	15.5	-0.54	33.58143608
865	194	98.5	431	"feb.2015"	42058	"2/23/2015"	0.520139	"12:29"	"shallow"	16	0	54.91357428
866	194	98.5	431	"mar.2015"	42086	"3/23/2015"	0.495833	"11:54"	"shallow"	15	0	42.54138267
867	194	98.5	431	"apr.2015"	42100	"4/6/2015"	0.504167	"12:06"	"shallow"	17	-0.19	33.44887348
868	194	98.5	431	"mar.2016"	42445	"3/16/2016"	0.5	"12:00"	"shallow"	15	-0.79	31.69167335
869	195	94	410	"feb.2015"	42062	"2/27/2015"	0.486806	"11:41"	"shallow"	18	0	57.69393811
870	195	94	410	"mar.2015"	42086	"3/23/2015"	0.493056	"11:50"	"shallow"	16	0	45.04112623
871	195	94	410	"apr.2015"	42100	"4/6/2015"	0.502778	"12:04"	"shallow"	16	0	42.96936994
872	195	94	410	"mar.2016"	42443	"3/14/2016"	0.495138889	"11:53"	"shallow"	15	-0.02	41.7113644
873	196	73	419	"feb.2015"	42059	"2/24/2015"	0.545833	"13:06"	"shallow"	15	0	44.68432163
874	196	73	419	"mar.2015"	42090	"3/27/2015"	0.431944	"10:22"	"shallow"	18	-0.17	34.24393661
875	196	73	419	"apr.2015"	42100	"4/6/2015"	0.498611	"11:58"	"shallow"	16	-0.2	35.73290724
876	196	73	419	"mar.2016"	42445	"3/16/2016"	0.503472222	"12:05"	"shallow"	15	-0.62	31.27952352
877	197	71	392	"feb.2015"	42059	"2/24/2015"	0.540278	"12:58"	"shallow"	16	0	37.08147321
878	197	71	392	"mar.2015"	42086	"3/23/2015"	0.488889	"11:44"	"shallow"	16	0	34.41574416
879	197	71	392	"apr.2015"	42107	"4/13/2015"	0.386806	"9:17"	"shallow"	17	-0.24	34.46666667
880	197	71	392	"apr.2015"	42107	"4/13/2015"	0.389583	"9:21"	"middle"	40	0	35.36126966
881	197	71	392	"mar.2016"	42445	"3/16/2016"	0.50625	"12:09"	"shallow"	16	-0.68	33.85489336
882	198	51.5	409	"feb.2015"	42062	"2/27/2015"	0.485417	"11:39"	"shallow"	17	-0.32	37.6282466
883	198	51.5	409	"mar.2015"	42090	"3/27/2015"	0.421528	"10:07"	"shallow"	16	-0.18	33.61344538
884	198	51.5	409	"apr.2015"	42107	"4/13/2015"	0.39375	"9:27"	"shallow"	17	-0.99	32.46280223
885	198	51.5	409	"mar.2016"	42443	"3/14/2016"	0.498611111	"11:58"	"shallow"	15	-0.59	31.95254168
886	199	47.5	391	"feb.2015"	42058	"2/23/2015"	0.513194	"12:19"	"shallow"	15	-0.38	42.3966093
887	199	47.5	391	"mar.2015"	42086	"3/23/2015"	0.485417	"11:39"	"shallow"	18	-0.36	37.14663413
888	199	47.5	391	"apr.2015"	42100	"4/6/2015"	0.496528	"11:55"	"shallow"	15	-0.25	35.90341227
889	199	47.5	391	"mar.2016"	42444	"3/15/2016"	NA	NA	"shallow"	NA	-1.36	33.60945724
890	200	31.5	400	"feb.2015"	42062	"2/27/2015"	0.48125	"11:33"	"shallow"	18	-0.15	34.6675368
891	200	31.5	400	"mar.2015"	42090	"3/27/2015"	0.418056	"10:02"	"shallow"	18	0	33.0825047
892	200	31.5	400	"apr.2015"	42107	"4/13/2015"	0.397222	"9:32"	"shallow"	16	-0.39	34.17003474
893	200	31.5	400	"mar.2016"	42445	"3/16/2016"	0.509027778	"12:13"	"shallow"	15	-0.58	32.12643198
894	200.5	20	394	"apr.2015"	42109	"4/15/2015"	0.416667	"10:00"	"shallow"	18	-0.06	34.33296408
895	201	710	500	"feb.2015"	42058	"2/23/2015"	0.398611	"9:34"	"shallow"	14	-0.01	39.39896755
896	201	710	500	"feb.2015"	42058	"2/23/2015"	0.409028	"9:49"	"middle"	40	-0.02	33.33049113
897	201	710	500	"feb.2015"	42058	"2/23/2015"	0.413194	"9:55"	"deep"	98	-0.2	35.48365621
898	201	710	500	"mar.2015"	42089	"3/26/2015"	0.39375	"9:27"	"shallow"	14	-0.33	34.67983771
899	201	710	500	"mar.2015"	42089	"3/26/2015"	0.397917	"9:33"	"middle"	39	-0.03	33.73759647
900	201	710	500	"mar.2015"	42089	"3/26/2015"	0.40625	"9:45"	"deep"	99	0	35.48339808
901	201	710	500	"apr.2015"	42102	"4/8/2015"	0.557639	"13:23"	"shallow"	17	0	40.60776356
902	201	710	500	"apr.2015"	42102	"4/8/2015"	0.559722	"13:26"	"middle"	40	-0.06	33.91471178
903	201	710	500	"apr.2015"	42102	"4/8/2015"	0.5625	"13:30"	"middle"	61	-0.23	34.46689026
904	201	710	500	"apr.2015"	42102	"4/8/2015"	0.565278	"13:34"	"deep"	80	-0.45	34.5053148
905	201	710	500	"apr.2015"	42102	"4/8/2015"	0.568056	"13:38"	"deep"	97	-0.27	33.64823562
906	202	950	500	"feb.2015"	42062	"2/27/2015"	0.384722	"9:14"	"shallow"	15	-0.09	40.93972655
907	202	950	500	"feb.2015"	42062	"2/27/2015"	0.388194	"9:19"	"middle"	41	0	42.28009174
908	202	950	500	"feb.2015"	42062	"2/27/2015"	0.405556	"9:44"	"deep"	101	0	41.26609042
909	202	950	500	"mar.2015"	42088	"3/25/2015"	0.402083	"9:39"	"shallow"	15	-0.02	33.24593198
910	202	950	500	"mar.2015"	42088	"3/25/2015"	0.404861	"9:43"	"middle"	38	0	39.5987888
911	202	950	500	"mar.2015"	42088	"3/25/2015"	0.409028	"9:49"	"deep"	101	0	38.22948797
912	202	950	500	"apr.2015"	42103	"4/9/2015"	0.461806	"11:05"	"shallow"	18	-0.13	38.95524899
913	202	950	500	"apr.2015"	42103	"4/9/2015"	0.465278	"11:10"	"middle"	39	0	34.81266337
914	202	950	500	"apr.2015"	42103	"4/9/2015"	0.466667	"11:12"	"middle"	60	0	35.98315517
915	202	950	500	"apr.2015"	42103	"4/9/2015"	0.469444	"11:16"	"deep"	76	0	29.90626831
916	202	950	500	"apr.2015"	42103	"4/9/2015"	0.479167	"11:30"	"deep"	80	0	34.65526906
917	203	1000	470	"feb.2015"	42062	"2/27/2015"	0.420833	"10:06"	"shallow"	15	0	37.67772512
918	203	1000	470	"feb.2015"	42062	"2/27/2015"	0.425	"10:12"	"middle"	41	-0.18	38.78899738
919	203	1000	470	"feb.2015"	42062	"2/27/2015"	0.433333	"10:24"	"deep"	100	0	41.08825481
920	203	1000	470	"mar.2015"	42088	"3/25/2015"	0.423611	"10:10"	"shallow"	16	-0.12	38.2579803
921	203	1000	470	"mar.2015"	42088	"3/25/2015"	0.427778	"10:16"	"middle"	40	0	39.96801806
922	203	1000	470	"mar.2015"	42088	"3/25/2015"	0.4375	"10:30"	"deep"	98	-0.31	39.76087305
923	203	1000	470	"apr.2015"	42103	"4/9/2015"	0.445833	"10:42"	"shallow"	18	0	34.97317658
924	203	1000	470	"apr.2015"	42103	"4/9/2015"	0.447917	"10:45"	"middle"	40	0	40.1718169
925	203	1000	470	"apr.2015"	42103	"4/9/2015"	0.45	"10:48"	"middle"	60	0	40.77478256
926	203	1000	470	"apr.2015"	42103	"4/9/2015"	0.451389	"10:50"	"deep"	80	0	39.63725675
927	203	1000	470	"apr.2015"	42103	"4/9/2015"	0.454167	"10:54"	"deep"	99	-0.35	38.82311093
928	204	1000	316	"feb.2015"	42062	"2/27/2015"	0.444444	"10:40"	"shallow"	15	-0.07	32.4953196
929	204	1000	316	"feb.2015"	42062	"2/27/2015"	0.45625	"10:57"	"middle"	39	-0.48	30.44419134
930	204	1000	316	"feb.2015"	42062	"2/27/2015"	0.461806	"11:05"	"middle"	59	-0.79	29.90842775
931	204	1000	316	"mar.2015"	42088	"3/25/2015"	0.494444	"11:52"	"shallow"	17	-1.06	30.65653825
932	204	1000	316	"mar.2015"	42088	"3/25/2015"	0.506944	"12:10"	"middle"	40	-0.5	31.78452898
933	204	1000	316	"mar.2015"	42088	"3/25/2015"	0.511806	"12:17"	"deep"	81	-1.08	30.31747014
934	204	1000	316	"apr.2015"	42103	"4/9/2015"	0.545833	"13:06"	"shallow"	15	-0.62	33.13648294
935	204	1000	316	"apr.2015"	42103	"4/9/2015"	0.551389	"13:14"	"middle"	40	0	31.34058855
936	204	1000	316	"apr.2015"	42103	"4/9/2015"	0.555556	"13:20"	"middle"	59	-0.97	26.77092916
937	204	1000	316	"apr.2015"	42103	"4/9/2015"	0.5625	"13:30"	"deep"	76	-0.25	29.6079602
938	204	1000	316	"apr.2015"	42103	"4/9/2015"	0.571528	"13:43"	"deep"	90	-0.24	34.5566006
939	205	1000	180	"feb.2015"	42062	"2/27/2015"	0.481944	"11:34"	"shallow"	16	0	44.36550227
940	205	1000	180	"feb.2015"	42062	"2/27/2015"	0.485417	"11:39"	"middle"	40	-0.69	39.56317795
941	205	1000	180	"feb.2015"	42062	"2/27/2015"	0.5	"12:00"	"deep"	99	-0.31	39.19152765
942	205	1000	180	"mar.2015"	42088	"3/25/2015"	0.529861	"12:43"	"shallow"	16	-1.43	27.8877294
943	205	1000	180	"mar.2015"	42088	"3/25/2015"	0.533333	"12:48"	"middle"	40	-0.35	34.97573414
944	205	1000	180	"mar.2015"	42088	"3/25/2015"	0.538194	"12:55"	"middle"	60	-0.43	36.76675721
945	205	1000	180	"apr.2015"	42103	"4/9/2015"	0.579167	"13:54"	"shallow"	18	-0.35	30.25554934
946	205	1000	180	"apr.2015"	42103	"4/9/2015"	0.581944	"13:58"	"middle"	38	-0.83	31.35321208
947	205	1000	180	"apr.2015"	42103	"4/9/2015"	0.586111	"14:04"	"middle"	60	-0.19	34.65645877
948	205	1000	180	"apr.2015"	42103	"4/9/2015"	0.590278	"14:10"	"deep"	80	-0.3	36.6620753
949	205	1000	180	"apr.2015"	42103	"4/9/2015"	0.593056	"14:14"	"deep"	95	-0.59	35.06195503
950	206	997	0	"feb.2015"	42058	"2/23/2015"	0.472917	"11:21"	"shallow"	15	-0.55	24.2954007
951	206	997	0	"feb.2015"	42058	"2/23/2015"	0.479167	"11:30"	"middle"	40	-0.81	32.95226218
952	206	997	0	"feb.2015"	42058	"2/23/2015"	0.489583	"11:45"	"deep"	98	-0.77	29.75334018
953	206	997	0	"mar.2015"	42086	"3/23/2015"	0.447917	"10:45"	"shallow"	13	-1.46	22.95906341
954	206	997	0	"mar.2015"	42086	"3/23/2015"	0.455556	"10:56"	"middle"	40	-1.59	29.43505621
955	206	997	0	"mar.2015"	42086	"3/23/2015"	0.463194	"11:07"	"deep"	99	-1.38	28.00174466
956	206	997	0	"apr.2015"	42100	"4/6/2015"	0.470139	"11:17"	"shallow"	17	-1.43	21.83915495
957	206	997	0	"apr.2015"	42100	"4/6/2015"	0.472222	"11:20"	"middle"	39	-1.73	26.95835213
958	206	997	0	"apr.2015"	42100	"4/6/2015"	0.475694	"11:25"	"middle"	58	-1.83	26.63117574
959	206	997	0	"apr.2015"	42100	"4/6/2015"	0.479167	"11:30"	"deep"	78	-1.88	25.6454389
960	206	997	0	"apr.2015"	42100	"4/6/2015"	0.481944	"11:34"	"deep"	98	-1.47	26.58663999
961	207	956	0	"feb.2015"	42058	"2/23/2015"	0.504861	"12:07"	"shallow"	15	0	32.7136668
962	207	956	0	"feb.2015"	42058	"2/23/2015"	0.513194	"12:19"	"middle"	40	-0.72	41.60499918
963	207	956	0	"feb.2015"	42058	"2/23/2015"	0.520833	"12:30"	"deep"	100	-0.62	35.75937951
964	207	956	0	"mar.2015"	42086	"3/23/2015"	0.475694	"11:25"	"shallow"	16	-1.21	35.08152174
965	207	956	0	"mar.2015"	42086	"3/23/2015"	0.480556	"11:32"	"middle"	40	-1.61	33.65775533
966	207	956	0	"mar.2015"	42086	"3/23/2015"	0.490972	"11:47"	"deep"	100	-1.23	35.53842476
967	207	956	0	"apr.2015"	42100	"4/6/2015"	0.492361	"11:49"	"shallow"	18	-1.6	31.80511535
968	207	956	0	"apr.2015"	42100	"4/6/2015"	0.495139	"11:53"	"middle"	40	-1.85	30.75793339
969	207	956	0	"apr.2015"	42100	"4/6/2015"	0.496528	"11:55"	"middle"	61	-1.52	30.16937894
970	207	956	0	"apr.2015"	42100	"4/6/2015"	0.499306	"11:59"	"deep"	80	-1.4	31.01636212
971	207	956	0	"apr.2015"	42100	"4/6/2015"	0.501389	"12:02"	"deep"	100	-1	31.20550546
972	208	880	0	"feb.2015"	42058	"2/23/2015"	0.534722	"12:50"	"shallow"	16	-0.18	32.81467316
973	208	880	0	"feb.2015"	42058	"2/23/2015"	0.541667	"13:00"	"middle"	40	0	30.49627154
974	208	880	0	"feb.2015"	42058	"2/23/2015"	0.552083	"13:15"	"deep"	99	0	41.34729649
975	208	880	0	"mar.2015"	42086	"3/23/2015"	0.504167	"12:06"	"shallow"	16	-1.41	28.81104349
976	208	880	0	"mar.2015"	42086	"3/23/2015"	0.509028	"12:13"	"middle"	39	-0.56	31.10694391
977	208	880	0	"mar.2015"	42086	"3/23/2015"	0.520833	"12:30"	"deep"	100	-0.94	33.12240213
978	208	880	0	"apr.2015"	42100	"4/6/2015"	0.510417	"12:15"	"shallow"	16	-0.69	29.32862191
979	208	880	0	"apr.2015"	42100	"4/6/2015"	0.513889	"12:20"	"middle"	39	-0.43	28.36541557
980	208	880	0	"apr.2015"	42100	"4/6/2015"	0.520139	"12:29"	"middle"	59	-0.61	30.67082278
981	208	880	0	"apr.2015"	42100	"4/6/2015"	0.524306	"12:35"	"deep"	76	-0.75	29.6322573
982	209	790	0	"feb.2015"	42058	"2/23/2015"	0.572917	"13:45"	"shallow"	15	0	40.54291573
983	209	790	0	"feb.2015"	42058	"2/23/2015"	0.577778	"13:52"	"middle"	39	-0.11	33.36587906
984	209	790	0	"feb.2015"	42058	"2/23/2015"	0.581944	"13:58"	"middle"	65	0	33.13267517
985	209	790	0	"mar.2015"	42086	"3/23/2015"	0.544444	"13:04"	"shallow"	16	-1.12	33.11506719
986	209	790	0	"mar.2015"	42086	"3/23/2015"	0.548611	"13:10"	"middle"	40	-0.66	30.28451403
987	209	790	0	"mar.2015"	42086	"3/23/2015"	0.560417	"13:27"	"deep"	99	-1.28	39.67026554
988	209	790	0	"apr.2015"	42100	"4/6/2015"	0.54375	"13:03"	"shallow"	16	-0.8	32.00259957
989	209	790	0	"apr.2015"	42100	"4/6/2015"	0.545139	"13:05"	"middle"	39	-0.43	31.50024514
990	209	790	0	"apr.2015"	42100	"4/6/2015"	0.547222	"13:08"	"middle"	50	-0.91	31.04551403
991	209	790	0	"apr.2015"	42100	"4/6/2015"	0.552778	"13:16"	"deep"	76	-1.66	23.30512596
992	210	692	0	"feb.2015"	42062	"2/27/2015"	0.529167	"12:42"	"shallow"	15	0	62.39650929
993	210	692	0	"feb.2015"	42062	"2/27/2015"	0.536111	"12:52"	"middle"	41	0	52.08595718
994	210	692	0	"feb.2015"	42062	"2/27/2015"	0.54375	"13:03"	"middle"	61	0	66.77722499
995	210	692	0	"mar.2015"	42086	"3/23/2015"	0.575694	"13:49"	"shallow"	15	-0.11	40.27711985
996	210	692	0	"mar.2015"	42086	"3/23/2015"	0.579167	"13:54"	"middle"	40	-0.06	39.10912815
997	210	692	0	"mar.2015"	42086	"3/23/2015"	0.583333	"14:00"	"deep"	101	0	57.83882784
998	210	692	0	"apr.2015"	42100	"4/6/2015"	0.565278	"13:34"	"shallow"	16	0	37.84205598
999	210	692	0	"apr.2015"	42100	"4/6/2015"	0.567361	"13:37"	"middle"	40	0	40.57344064
1000	210	692	0	"apr.2015"	42100	"4/6/2015"	0.569444	"13:40"	"middle"	61	0	39.10896521
1001	210	692	0	"apr.2015"	42100	"4/6/2015"	0.571528	"13:43"	"deep"	82	0	38.19403857
1002	210	692	0	"apr.2015"	42100	"4/6/2015"	0.573611	"13:46"	"deep"	103	0	50.53146617
1003	211	587	0	"feb.2015"	42061	"2/26/2015"	0.564583	"13:33"	"shallow"	15	-0.05	39.27381161
1004	211	587	0	"feb.2015"	42061	"2/26/2015"	0.568056	"13:38"	"middle"	39	-0.05	38.59357278
1005	211	587	0	"feb.2015"	42061	"2/26/2015"	0.573611	"13:46"	"middle"	58	-0.16	36.93979482
1006	211	587	0	"mar.2015"	42089	"3/26/2015"	0.534722	"12:50"	"shallow"	16	-0.05	37.08105538
1007	211	587	0	"mar.2015"	42089	"3/26/2015"	0.536806	"12:53"	"middle"	41	-0.22	27.53903346
1008	211	587	0	"mar.2015"	42089	"3/26/2015"	0.559028	"13:25"	"middle"	57	-0.35	33.86935302
1009	211	587	0	"apr.2015"	42100	"4/6/2015"	0.581944	"13:58"	"shallow"	16	-0.38	37.15392611
1010	211	587	0	"apr.2015"	42100	"4/6/2015"	0.584722	"14:02"	"middle"	41	-0.02	38.42240784
1011	211	587	0	"apr.2015"	42100	"4/6/2015"	0.5875	"14:06"	"middle"	60	-0.71	35.78686109
1012	211	587	0	"apr.2015"	42100	"4/6/2015"	0.590972	"14:11"	"deep"	73	-0.67	28.07237999
1013	212	600	500	"feb.2015"	42059	"2/24/2015"	0.388889	"9:20"	"shallow"	15	-0.17	38.0761523
1014	212	600	500	"feb.2015"	42059	"2/24/2015"	0.395139	"9:29"	"middle"	40	-0.3	35.14471353
1015	212	600	500	"feb.2015"	42059	"2/24/2015"	0.397917	"9:33"	"deep"	98	-0.09	35.48008559
1016	212	600	500	"mar.2015"	42087	"3/24/2015"	0.384722	"9:14"	"shallow"	14	-0.43	32.17966168
1017	212	600	500	"mar.2015"	42087	"3/24/2015"	0.388889	"9:20"	"middle"	38	-0.3	33.21476757
1018	212	600	500	"mar.2015"	42087	"3/24/2015"	0.395833	"9:30"	"deep"	100	-0.38	33.53720693
1019	212	600	500	"apr.2015"	42101	"4/7/2015"	0.379167	"9:06"	"shallow"	15	-0.44	30.83238711
1020	212	600	500	"apr.2015"	42101	"4/7/2015"	0.380556	"9:08"	"middle"	30	-0.02	32.65042871
1021	212	600	500	"apr.2015"	42101	"4/7/2015"	0.382639	"9:11"	"middle"	59	-0.15	35.38118591
1022	212	600	500	"apr.2015"	42101	"4/7/2015"	0.384722	"9:14"	"deep"	79	-0.2	33.40436561
1023	212	600	500	"apr.2015"	42101	"4/7/2015"	0.388194	"9:19"	"deep"	96	-0.26	33.7107401
1024	213	570	500	"feb.2015"	42059	"2/24/2015"	0.406944	"9:46"	"shallow"	15	-0.13	37.94127927
1025	213	570	500	"feb.2015"	42059	"2/24/2015"	0.409722	"9:50"	"middle"	35	0	36.09181716
1026	213	570	500	"feb.2015"	42059	"2/24/2015"	0.415972	"9:59"	"middle"	40	0	34.71416135
1027	213	570	500	"mar.2015"	42087	"3/24/2015"	0.415278	"9:58"	"shallow"	16	-0.51	33.57420499
1028	213	570	500	"mar.2015"	42087	"3/24/2015"	0.417361	"10:01"	"middle"	39	0	33.98896618
1029	213	570	500	"mar.2015"	42087	"3/24/2015"	0.427083	"10:15"	"middle"	41	-0.88	29.75636843
1030	213	570	500	"apr.2015"	42101	"4/7/2015"	0.409722	"9:50"	"shallow"	15	-0.26	32.59535655
1031	213	570	500	"apr.2015"	42101	"4/7/2015"	0.411111	"9:52"	"middle"	39	-0.14	33.18666667
1032	213	570	500	"apr.2015"	42101	"4/7/2015"	0.420833	"10:06"	"middle"	60	-0.03	29.63984045
1033	213	570	500	"apr.2015"	42101	"4/7/2015"	0.430556	"10:20"	"deep"	76	-0.05	31.369842
1034	213	570	500	"apr.2015"	42101	"4/7/2015"	0.434028	"10:25"	"deep"	90	-0.25	32.53824539
1035	214	540	500	"feb.2015"	42059	"2/24/2015"	0.429861	"10:19"	"shallow"	14	0	44.25488181
1036	214	540	500	"feb.2015"	42059	"2/24/2015"	0.436806	"10:29"	"middle"	39	0	39.62452874
1037	214	540	500	"feb.2015"	42059	"2/24/2015"	0.445139	"10:41"	"deep"	99	0	37.63258931
1038	214	540	500	"mar.2015"	42087	"3/24/2015"	0.443056	"10:38"	"shallow"	15	0	36.43076413
1039	214	540	500	"mar.2015"	42087	"3/24/2015"	0.448611	"10:46"	"middle"	40	0	37.67697197
1040	214	540	500	"mar.2015"	42087	"3/24/2015"	0.456944	"10:58"	"deep"	99	0	33.53483361
1041	214	540	500	"apr.2015"	42101	"4/7/2015"	0.441667	"10:36"	"shallow"	18	0	36.52542373
1042	214	540	500	"apr.2015"	42101	"4/7/2015"	0.444444	"10:40"	"middle"	39	0	35.62726613
1043	214	540	500	"apr.2015"	42101	"4/7/2015"	0.447222	"10:44"	"middle"	59	-0.6	34.0011881
1044	214	540	500	"apr.2015"	42101	"4/7/2015"	0.45	"10:48"	"deep"	80	-0.02	30.74921092
1045	214	540	500	"apr.2015"	42101	"4/7/2015"	0.454861	"10:55"	"deep"	100	0	35.79242797
1046	215	260	500	"feb.2015"	42059	"2/24/2015"	0.493056	"11:50"	"shallow"	15	0	46.32493928
1047	215	260	500	"feb.2015"	42059	"2/24/2015"	0.5	"12:00"	"middle"	40	0	38.37339744
1048	215	260	500	"feb.2015"	42059	"2/24/2015"	0.502778	"12:04"	"deep"	99	0	37.52900696
1049	215	260	500	"mar.2015"	42087	"3/24/2015"	0.538889	"12:56"	"shallow"	13	-0.47	37.00435608
1050	215	260	500	"mar.2015"	42087	"3/24/2015"	0.54375	"13:03"	"middle"	40	-0.01	35.25137305
1051	215	260	500	"mar.2015"	42087	"3/24/2015"	0.548611	"13:10"	"deep"	99	-0.07	35.54852321
1052	215	260	500	"apr.2015"	42101	"4/7/2015"	0.527778	"12:40"	"shallow"	17	-0.37	35.82590199
1053	215	260	500	"apr.2015"	42107	"4/13/2015"	0.429167	"10:18"	"shallow"	17	-0.02	35.54800762
1054	215	260	500	"apr.2015"	42107	"4/13/2015"	0.433333	"10:24"	"middle"	37	-0.01	34.50972105
1055	216	100	500	"feb.2015"	42061	"2/26/2015"	0.447917	"10:45"	"shallow"	15	-0.22	34.91984384
1056	216	100	500	"feb.2015"	42061	"2/26/2015"	0.45	"10:48"	"middle"	39	-0.01	34.93155808
1057	216	100	500	"feb.2015"	42062	"2/27/2015"	0.574306	"13:47"	"deep"	99	0	35.62209895
1058	216	100	500	"mar.2015"	42090	"3/27/2015"	0.399306	"9:35"	"shallow"	16	-0.23	32.35017258
1059	216	100	500	"mar.2015"	42090	"3/27/2015"	0.404861	"9:43"	"middle"	39	0	32.51678461
1060	216	100	500	"mar.2015"	42090	"3/27/2015"	0.411806	"9:53"	"deep"	78	0	32.66666667
1061	216	100	500	"apr.2015"	42107	"4/13/2015"	0.414583	"9:57"	"shallow"	20	-0.34	34.03347767
1062	216	100	500	"apr.2015"	42107	"4/13/2015"	0.418056	"10:02"	"middle"	38	-0.01	36.21455638
